20191118,64.42210402130767,64.81716929195613,64.04158779183659,64.73719024658203,64.73719024658203,86703200
20191119,64.93109146687381,64.9553300096232,64.32274620428355,64.54087829589844,64.54087829589844,76167200
20191120,64.35910036351942,64.48997518063773,63.11331175169603,63.789527893066406,63.789527893066406,106234400
20191121,63.910720979390845,63.988281367043584,63.30236824587357,63.5035400390625,63.5035400390625,121395200
20191122,63.644107872611364,63.787105668021816,63.21995923659953,63.44778823852539,63.44778823852539,65325200
20191125,63.67317213035203,64.57721704415648,63.62712112905649,64.56024932861328,64.56024932861328,84020400
20191126,64.69841778729275,64.75173962276358,63.62229157801935,64.05613708496094,64.05613708496094,105207600
20191127,64.3687745531802,64.95046985494152,64.30333716018542,64.91653442382812,64.91653442382812,65235600
20191129,64.61599728644288,64.95531461481963,64.446334923973,64.7735366821289,64.7735366821289,46617600
20191202,64.77840452757093,65.01593044040575,63.852554215009846,64.0246353149414,64.0246353149414,94487200
20191203,62.606750599630736,62.9024430346031,62.117164638621766,62.883056640625,62.883056640625,114430400
20191204,63.27569947551949,63.81860729687788,63.18117138346281,63.43808364868164,63.43808364868164,67181600
20191205,63.934951563857744,64.44393137417234,63.678039283744006,64.36878967285156,64.36878967285156,74424400
20191206,64.8293072258581,65.68244929190446,64.78567488538137,65.6121597290039,65.6121597290039,106075600
20191209,65.4400635801901,65.63395710624658,64.20639808398826,64.69356536865234,64.69356536865234,128042400
20191210,65.10074619207552,65.45703127843608,64.43664570257228,65.07166290283203,65.07166290283203,90420400
20191211,65.15164935528578,65.70668017666303,65.07651505067686,65.62669372558594,65.62669372558594,78756800
20191212,64.90200037225051,66.06053156938063,64.79051196488324,65.7939224243164,65.7939224243164,137310400
20191213,65.79390738941201,66.72460941322264,65.66545129385757,66.6882553100586,66.6882553100586,133587600
20191216,67.13666515565427,68.05525192322642,67.13182040577094,67.82984161376953,67.82984161376953,128186000
20191217,67.75955958046966,68.29277053463888,67.57292945943043,67.96315002441406,67.96315002441406,114158400
20191218,67.81530000803977,68.32427981555142,67.65048975313191,67.8007583618164,67.8007583618164,116028400
20191219,67.74259937530617,68.14978030836127,67.60929847111873,67.8686294555664,67.8686294555664,98369200
20191220,68.4042663685893,68.50605789230497,67.51476289158593,67.7280502319336,67.7280502319336,275978000
20191223,67.99224826481446,68.89386751282383,67.95346806745674,68.8332748413086,68.8332748413086,98572000
20191224,69.00051110068192,69.04898819644636,68.5715176497753,68.89871215820312,68.89871215820312,48478800
20191226,69.03200514767786,70.28263849577442,69.00292185530243,70.26567077636719,70.26567077636719,93121200
20191227,70.55892172291023,71.2496793518626,69.83180998644731,70.2389907836914,70.2389907836914,146266000
20191230,70.1566008802019,70.93946068223316,69.12895177016881,70.6558837890625,70.6558837890625,144114400
20191231,70.27052288789162,71.17941285266416,70.17115003082196,71.1721420288086,71.1721420288086,100805600
20200102,71.79986584309097,72.85660552982391,71.54537966581154,72.79601287841797,72.79601287841797,135480400
20200103,72.02042387989954,72.85175328083761,71.86288446577974,72.08828735351562,72.08828735351562,146322800
20200106,71.20606963688756,72.70149228565275,70.95400211001883,72.66271209716797,72.66271209716797,118387200
20200107,72.67239390199568,72.92930612536188,72.10040288289755,72.32096099853516,72.32096099853516,108872000
20200108,72.02285750459463,73.78731540018381,72.02285750459463,73.4843521118164,73.4843521118164,132079200
20200109,74.46593492377994,75.23909766873136,74.21387484511875,75.04520416259766,75.04520416259766,170108400
20200110,75.2803190714048,75.78202805010778,74.71074661224186,75.21487426757812,75.21487426757812,140644800
20200113,75.5323939772133,76.84846485002203,75.41362732738085,76.8218002319336,76.8218002319336,121532000
20200114,76.75877365398091,76.96963489713302,75.66083510787959,75.78443908691406,75.78443908691406,161954400
20200115,75.58328240864935,76.46793372841316,75.0258255219773,75.45967102050781,75.45967102050781,121923600
20200116,76.00499720724181,76.5164030304954,75.64144129939321,76.4049072265625,76.4049072265625,108829200
20200117,76.65455638252,77.253212133664,76.34674834560415,77.25079345703125,77.25079345703125,137816400
20200121,76.87753299634672,77.32106795018944,76.58911138390374,76.72726440429688,76.72726440429688,110843200
20200122,77.21443197966312,77.55617545523555,76.90662394261042,77.00115203857422,77.00115203857422,101832400
20200123,77.05448142476102,77.45196545033632,76.50429530744599,77.37198638916016,77.37198638916016,104472000
20200124,77.61918638262722,78.36568459280262,76.95751196709428,77.14898681640625,77.14898681640625,146537600
20200127,75.14943709018755,75.56388879724423,73.89395899955545,74.88040924072266,74.88040924072266,161940000
20200128,75.76506778148637,77.17081461349557,75.66569492593983,76.99873352050781,76.99873352050781,162234000
20200129,78.63715350699475,79.46121216596032,77.89307390107956,78.61048889160156,78.61048889160156,216229200
20200130,77.6894834620713,78.54989623607841,77.25563796528307,78.49657440185547,78.49657440185547,126743200
20200131,77.78398880426934,78.20813732112357,74.72042850588934,75.01612091064453,75.01612091064453,199588400
20200203,73.75338735630919,75.98077426743717,73.24925964840867,74.81012725830078,74.81012725830078,173788400
20200204,76.42189015405506,77.47135922565889,76.01470923140033,77.2798843383789,77.2798843383789,136616400
20200205,78.411751069267,78.71229570893303,77.30412280540882,77.91004943847656,77.91004943847656,118826800
20200206,78.18150305148818,78.82378380047356,77.62162743665891,78.82135772705078,78.82135772705078,105425600
20200207,78.31843889494655,78.56867278048205,77.25676690083851,77.74994659423828,77.74994659423828,117684000
20200210,76.32872251651483,78.11923217773438,76.24855365122801,78.11923217773438,78.11923217773438,109348800
20200211,78.61728539819471,78.69016619390229,77.4292765293241,77.6479263305664,77.6479263305664,94323200
20200212,78.09980747878139,79.49674620182785,78.09980747878139,79.49188995361328,79.49188995361328,113730400
20200213,78.76061038013486,79.25379012572942,78.55653676962524,78.92581176757812,78.92581176757812,94747600
20200214,78.89422750170591,79.19548537647773,78.43506373229454,78.94525146484375,78.94525146484375,80113600
20200218,76.61539889824193,77.68193472739671,76.4331895126421,77.49972534179688,77.49972534179688,152531200
20200219,77.74267613948199,78.8529405124876,77.74267613948199,78.62213897705078,78.62213897705078,93984000
20200220,78.38160436292632,78.87235220810766,77.30778066851408,77.81553649902344,77.81553649902344,100566000
20200221,77.40740945099631,77.85200453086176,75.43469023560293,76.05419921875,76.05419921875,129554000
20200224,72.21809854454682,73.89927997263825,70.26724331981248,72.44160461425781,72.44160461425781,222195200
20200225,73.11456610148605,73.49841733255995,69.51410635342101,69.98784637451172,69.98784637451172,230673600
20200226,69.61127139696013,72.36870817005541,69.60398331830831,71.09809875488281,71.09809875488281,198054800
20200227,68.2920878015383,69.48252112113946,66.31450479546683,66.45055389404297,66.45055389404297,320605600
20200228,62.50025221622377,67.6385554997623,62.2840268493113,66.41167449951172,66.41167449951172,426510000
20200302,68.57875558588971,73.23359905284,67.47092308130068,72.59465026855469,72.59465026855469,341397200
20200303,73.77535933674136,73.85552819395053,69.43391136932343,70.2890853881836,70.2890853881836,319475600
20200304,72.01885987940881,73.70976072017585,71.21470980381075,73.5494155883789,73.5494155883789,219178400
20200305,71.7953418231212,72.77441312341486,70.79683812058555,71.16368865966797,71.16368865966797,187572800
20200306,68.51074149489992,70.6535260401931,68.32367582727727,70.2186508178711,70.2186508178711,226176800
20200309,64.0769619398227,67.56080421303677,63.8947525693777,64.6648941040039,64.6648941040039,286744800
20200310,67.33001496463376,69.58940835488747,65.44232100611896,69.3221664428711,69.3221664428711,285290000
20200311,67.3907682408546,68.32124779609116,66.04727026677229,66.91458892822266,66.91458892822266,255598800
20200312,62.17955623859568,65.59537401061138,60.250565757894904,60.30644226074219,60.30644226074219,418474000
20200313,64.35393335429514,68.00540938687315,61.4531554433298,67.53166198730469,67.53166198730469,370732000
20200316,58.78074574053364,62.942405493904495,58.30700208996455,58.84391403198242,58.84391403198242,322423600
20200317,60.13153158644967,62.585282675219354,57.91829453901076,61.43129348754883,61.43129348754883,324056000
20200318,58.25111608929014,60.73645061028662,57.60730748858585,59.92744064331055,59.92744064331055,300233600
20200319,60.102365710205,61.426419675647786,58.941084997822024,59.46827697753906,59.46827697753906,271857200
20200320,60.05136300024634,61.181063607139976,55.391662633533535,55.69291687011719,55.69291687011719,401693200
20200323,55.4110887106565,55.51312552059559,51.65271619613283,54.50975799560547,54.50975799560547,336752800
